episode_cnt,recent_win_rate,avg_reward,avg_q_value,epsilon
0,0.0,19.0,-1.23412153686198,0.0
0,0.0,19.0,-1.2341166624017512,0.0
0,0.0,19.0,-1.234111885430727,0.0
0,0.0,19.0,-1.234107203999123,0.0
0,0.0,19.0,-1.2341026161961512,0.0
0,0.0,19.0,-1.234098120149239,0.0
0,0.0,19.0,-1.2340937140232648,0.0
0,0.0,19.0,-1.23408939601981,0.0
0,0.0,19.0,-1.2340851643764246,0.0
0,0.0,19.0,-1.234087397915588,0.0
0,0.0,19.0,-1.2340825419551056,0.0
0,0.0,19.0,-1.234078768321932,0.0
0,0.0,18.615384615384617,-1.2340752517963924,0.0
0,0.0,18.642857142857142,-1.2340703814375569,0.0
0,0.0,18.666666666666668,-1.234065608485898,0.0
0,0.0,18.6875,-1.2340609309932724,0.0
0,0.0,18.705882352941178,-1.234056347050499,0.0
0,0.0,18.72222222222222,-1.2340518547865813,0.0
0,0.0,18.736842105263158,-1.2340474523679419,0.0
0,0.0,18.75,-1.2340431379976753,0.0
0,0.0,18.761904761904763,-1.2340389099148141,0.0
0,0.0,18.772727272727273,-1.23403476639361,0.0
0,0.0,18.782608695652176,-1.2340307057428301,0.0
0,0.0,18.791666666666668,-1.2340267263050657,0.0
0,0.0,18.8,-1.2340228264560567,0.0
0,0.0,18.807692307692307,-1.2340190046040278,0.0
0,0.0,18.814814814814813,-1.234025244581148,0.0
0,0.0,18.821428571428573,-1.2340203896781476,0.0
0,0.0,18.82758620689655,-1.2340162762390132,0.0
0,0.0,18.833333333333332,-1.234011446837872,0.0
0,0.0,18.838709677419356,-1.234006714024754,0.0
0,0.0,18.84375,-1.2340020758678982,0.0
0,0.0,18.848484848484848,-1.2340000425528403,0.0
0,0.0,18.705882352941178,-1.2339965513726037,0.0
0,0.0,18.571428571428573,-1.2339931300159717,0.0
0,0.0,18.444444444444443,-1.2339897770864725,0.0
0,0.0,18.324324324324323,-1.2339885325283189,0.0
0,0.0,18.342105263157894,-1.2339836865115479,0.0
0,0.0,18.358974358974358,-1.2339789374151122,0.0
0,0.0,18.375,-1.2339742833006055,0.0
0,0.0,18.390243902439025,-1.233969722268389,0.0
0,0.0,18.404761904761905,-1.2339652524568165,0.0
0,0.0,18.41860465116279,-1.2339650538747182,0.0
0,0.0,18.318181818181817,-1.2339615421445727,0.0
0,0.0,18.22222222222222,-1.2339581006490299,0.0
0,0.0,18.130434782608695,-1.2339560528333042,0.0
0,0.0,18.04255319148936,-1.2339525329621273,0.0
0,0.0,17.958333333333332,-1.2339490834883737,0.0
0,0.0,17.877551020408163,-1.2339457030040955,0.0
0,0.0,17.8,-1.2339423901295026,0.0
0,0.0,17.725490196078432,-1.2339391435124016,0.0
0,0.0,17.653846153846153,-1.2339359618276426,0.0
0,0.0,17.58490566037736,-1.2339328437765789,0.0
0,0.0,17.51851851851852,-1.2339297880865363,0.0
0,0.0,17.454545454545453,-1.2339267935102947,0.0
0,0.0,17.392857142857142,-1.2339238588255776,0.0
0,0.0,17.333333333333332,-1.2339209828345554,0.0
0,0.0,17.275862068965516,-1.2339181643633532,0.0
0,0.0,17.220338983050848,-1.2339154022615755,0.0
0,0.0,17.166666666666668,-1.2339199187855072,0.0
