episode_cnt,recent_win_rate,avg_reward,avg_q_value,epsilon
100,0.48,-2.9074074074074074,0.4908290703713464,0.09993372197189836
200,0.0,2.590614397662013,0.4574538579100808,0.09979156751747557
300,0.4,5.471375623072084,0.45213180453332097,0.09972818508057958
400,0.0,8.963155476302902,0.43061928131610916,0.09958134380798273
500,0.4,9.919789689239321,0.4284877807359362,0.09951807001478118
600,0.04,4.706307063366482,0.4197007377588836,0.09939326808165988
700,0.4,5.563135121396544,0.41616492425638435,0.09932720842799936
800,0.0,1.6052996542300622,0.39964789913367715,0.09916081595188186
900,0.56,1.925299654230062,0.38795691045953207,0.09908384250901647
1000,0.0,-2.1188338,0.37236312581199243,0.09892832872802712
1100,0.6,1.5452764504300622,0.3643512874719389,0.09885895483938588
1200,0.0,8.245968958890188,0.3563918876341182,0.09870141529059699
1300,0.5,11.058397371826606,0.3535659745658314,0.09862855120191671
1400,0.0,13.31442962985667,0.3384545542901844,0.09843877049824938
1500,0.56,13.910498377511006,0.3290465982183697,0.09835550684234491
1600,0.0,8.597998710344525,0.3196369806275126,0.0981602733868176
1700,0.54,12.305829082286726,0.30961572993059117,0.09808032496942479
1800,0.0,13.443543630452387,0.29943280495957364,0.09786951730629544
1900,0.64,13.203543630452387,0.2917708631281422,0.09779495446941552
2000,0.0,10.419966262618546,0.2852484485547706,0.09759608553248426
2100,0.48,15.756652771078668,0.2780340256486687,0.09751361266585772
2200,0.0,14.496572771078666,0.2707561748189218,0.09733276604675967
2300,0.54,13.609414342682449,0.26532057786607693,0.09725668643750485
2400,0.02,10.994363856114461,0.2597855892089328,0.09703705687798901
2500,0.44,12.555572056114462,0.2526895899050436,0.09694975311781116
2600,0.04,12.853701927050883,0.24644447102649755,0.09673916491926694
2700,0.4,10.033886472993084,0.23871618164889172,0.09666227334453316
2800,0.04,18.645789536697986,0.2371589613605033,0.09647922836494492
2900,0.54,15.999043123761565,0.22821803763313936,0.09639692811186576
