episode_cnt,recent_win_rate,avg_reward,avg_q_value,epsilon
1,0.0,15.796875,2.468379052637566,0.09998400127593363
2,0.0,14.5,2.468689720819463,0.09996800511145913
3,0.0,13.72,2.4689805690033997,0.09995201150616675
4,0.0,13.912,2.4692459136502722,0.09993602045964717
5,0.0,13.592,2.469135737020863,0.09993062405889784
6,0.0,12.332,2.471066068237158,0.09987083345957738
7,0.0,12.626,2.4718467828209145,0.09982340606672872
8,0.0,12.602,2.4720821167288363,0.09980743559543861
9,0.0,12.404,2.4720102239246327,0.09980204613808619
10,0.0,12.958,2.4719381835769734,0.09979665697175669
11,0.09090909090909091,13.142,2.4722905260243615,0.09978702705660308
12,0.08333333333333333,12.982,2.472266111457528,0.09978163870128229
13,0.07692307692307693,12.248,2.472358810998257,0.09976567491223762
14,0.07142857142857142,15.2,2.472814753355741,0.09974113556853947
15,0.06666666666666667,11.486,2.4731702314923822,0.09970039962536201
16,0.0625,12.364,2.473318008712393,0.09968444883353282
17,0.058823529411764705,15.648,2.4736611058730245,0.09967846794453654
18,0.05555555555555555,15.792,2.473637778139099,0.09967308545125099
19,0.05263157894736842,12.47,2.4741935295138937,0.09964856888176457
20,0.05,14.066,2.4750176878607206,0.09961524200137593
21,0.047619047619047616,14.22,2.4753081627466043,0.09959930483368012
22,0.045454545454545456,14.074,2.4752997067928626,0.09959392661508819
23,0.043478260869565216,13.43,2.4763220913507404,0.09952438453036846
24,0.041666666666666664,13.368,2.47711929834329,0.09947075532807195
25,0.04,13.428,2.4770952169813603,0.09946538405096765
26,0.038461538461538464,11.032,2.477223281639127,0.09943211843567328
27,0.037037037037037035,10.664,2.477653510508732,0.0993848993830284
28,0.03571428571428571,12.176,2.4778936625670003,0.09937908553501822
29,0.06896551724137931,15.274,2.4784601059721307,0.09935464128063419
30,0.06666666666666667,10.208,2.479057234918502,0.09930745902090778
31,0.06451612903225806,17.02,2.4794867539171275,0.09929127322022076
32,0.0625,11.556,2.480296128691071,0.09925072100832882
33,0.06060606060606061,12.726,2.4805291443840574,0.0992348421593409
